Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-July-2013,530.00,534.70,515.05,522.75,523.281745620400124391,9647,774,5048099.00,7068,73.27,19.65,-7.25
29-July-2013,522.90,530.00,519.00,525.25,523.391640866873065015,1292,251,676222.00,620,47.99,11.00,2.35
26-July-2013,532.00,539.95,515.20,522.90,526.531775700934579439,2140,375,1126778.00,1054,49.25,24.75,-9.10
25-July-2013,540.00,545.00,534.05,537.45,540.852786144578313253,2656,328,1436505.00,1840,69.28,10.95,-2.55
24-July-2013,542.90,552.00,533.00,542.65,543.514180976268570326,5183,660,2817034.00,3314,63.94,19.00,-0.25
23-July-2013,523.55,543.90,523.55,540.85,539.057766721945826423,3618,382,1950311.00,2850,78.77,20.35,17.30
22-July-2013,525.00,528.45,518.00,524.85,524.424901185770750988,506,71,265359.00,335,66.21,10.45,-0.15
19-July-2013,534.90,535.00,522.00,527.60,529.773831775700934579,1605,235,850287.00,1116,69.53,13.00,-7.30
18-July-2013,525.00,532.00,523.60,528.95,527.374408762758277321,4017,732,2118463.00,3323,82.72,8.40,3.95
17-July-2013,519.35,531.75,518.00,522.20,524.455130957492486045,2329,297,1221456.00,686,29.45,13.75,2.85
16-July-2013,512.00,520.00,512.00,518.30,518.726720647773279352,1976,163,1025004.00,1394,70.55,8.00,6.30
15-July-2013,513.00,523.00,513.00,521.90,519.902018348623853211,2725,257,1416733.00,2004,73.54,10.00,8.90
12-July-2013,510.00,515.00,506.00,512.25,510.475947211579395487,2349,327,1199108.00,1765,75.14,9.00,2.25
11-July-2013,510.00,517.10,505.05,505.85,508.436525612472160356,898,142,456576.00,497,55.35,12.05,-4.15
10-July-2013,513.70,516.80,508.30,509.95,512.583511777301927194,934,247,478753.00,700,74.95,8.50,-3.75
9-July-2013,498.00,512.50,498.00,511.00,508.449410304158907510,1611,248,819112.00,1113,69.09,14.50,13.00
8-July-2013,490.00,498.00,490.00,496.70,494.498026315789473684,1520,101,751637.00,1286,84.61,8.00,6.70
5-July-2013,496.05,499.90,485.05,490.55,496.143674507310870947,1573,167,780434.00,875,55.63,14.85,-5.50
4-July-2013,488.95,493.40,486.20,490.85,490.211111111111111111,1080,114,529428.00,935,86.57,7.20,1.90
3-July-2013,505.00,518.70,477.00,484.60,488.357729648991784914,1339,403,653911.00,687,51.31,41.70,-20.40
2-July-2013,505.90,507.00,493.00,502.05,499.764548238897396630,2612,451,1305385.00,926,35.45,14.00,-3.85
1-July-2013,501.00,516.90,501.00,502.60,509.817715019255455712,779,192,397148.00,453,58.15,15.90,1.60
28-June-2013,502.05,509.70,496.60,498.95,501.760707635009310986,1074,175,538891.00,675,62.85,13.10,-3.10
27-June-2013,499.05,506.95,494.80,500.15,500.017214691584532987,202211,589,101108981.00,199471,98.64,12.15,1.10
26-June-2013,502.00,506.05,490.05,495.45,500.026852846401718582,2793,495,1396575.00,2006,71.82,16.00,-6.55
25-June-2013,505.00,510.00,497.00,497.70,500.175271947295848015,6527,182,3264644.00,6197,94.94,13.00,-7.30
24-June-2013,505.00,510.00,490.00,499.15,496.997076023391812865,1026,118,509919.00,377,36.74,20.00,-5.85
21-June-2013,507.00,515.00,479.00,504.40,508.744966876418593493,108382,1342,55138797.00,101757,93.89,36.00,-2.60
20-June-2013,520.00,520.45,505.00,507.50,517.215613382899628252,2421,236,1252179.00,2049,84.63,15.45,-12.50
19-June-2013,513.00,522.00,513.00,518.20,519.708203189215847443,6083,469,3161385.00,5588,91.86,9.00,5.20
18-June-2013,509.80,514.95,504.95,509.60,508.041677662766716515,102309,275,51977236.00,101351,99.06,10.00,-0.20
17-June-2013,505.10,509.95,501.00,505.65,505.091836734693877551,588,177,296994.00,305,51.87,8.95,0.55
14-June-2013,505.55,508.80,496.80,505.10,505.328877005347593582,374,82,188993.00,279,74.60,12.00,-0.45
13-June-2013,519.00,520.00,491.55,501.45,517.428135521885521885,9504,178,4917637.00,9011,94.81,28.45,-17.55
12-June-2013,523.00,523.00,518.00,519.20,519.540372670807453416,322,39,167292.00,302,93.79,5.00,-3.80
11-June-2013,523.00,523.00,506.85,517.25,517.780701754385964912,570,91,295135.00,484,84.91,16.15,-5.75
10-June-2013,529.05,530.30,522.00,524.40,526.648977716517344360,4353,231,2292503.00,3257,74.82,8.30,-4.65
7-June-2013,520.25,529.00,518.00,527.00,526.932590953877042627,107582,363,56688462.00,106650,99.13,11.00,6.75
6-June-2013,515.00,529.00,514.40,527.95,523.687787835477211370,6297,177,3297662.00,5194,82.48,14.60,12.95
5-June-2013,520.00,520.00,510.00,517.30,517.452196382428940568,387,56,200254.00,350,90.44,10.00,-2.70
4-June-2013,517.00,519.95,516.30,516.95,518.859240069084628670,1158,161,600839.00,1027,88.69,3.65,-0.05
3-June-2013,513.50,532.50,512.00,517.90,519.990355329949238578,1970,180,1024381.00,1061,53.86,20.50,4.40
31-May-2013,515.00,515.05,506.00,512.10,514.982264800884834011,181729,215,93587212.00,180934,99.56,9.05,-2.90
30-May-2013,520.00,520.00,514.50,516.75,516.390804597701149425,609,61,314482.00,438,71.92,5.50,-3.25
29-May-2013,510.05,524.90,502.00,518.55,515.223100071981753059,115307,793,59408830.00,111211,96.45,22.90,8.50
28-May-2013,515.00,515.00,505.00,507.40,508.813919413919413919,1365,186,694531.00,860,63.00,10.00,-7.60
27-May-2013,516.80,520.00,508.15,514.00,513.661746617466174661,3252,71,1670428.00,3158,97.11,11.85,-2.80
24-May-2013,509.10,511.35,507.00,508.05,508.921875000000000000,576,72,293139.00,452,78.47,4.35,-1.05
23-May-2013,513.15,516.80,503.00,506.50,505.269259536275243081,1337,200,675545.00,888,66.42,13.80,-6.65
22-May-2013,508.00,519.75,507.90,514.05,515.322064056939501779,562,87,289611.00,349,62.10,11.85,6.05
21-May-2013,515.00,522.50,507.60,509.00,512.333333333333333333,768,167,393472.00,531,69.14,14.90,-6.00
20-May-2013,525.00,529.00,508.00,510.55,519.145053212455656286,2537,237,1317071.00,1802,71.03,21.00,-14.45
17-May-2013,526.60,529.90,518.00,521.75,523.976160068114091102,2349,178,1230820.00,1830,77.91,11.90,-4.85
16-May-2013,526.25,532.95,525.00,526.35,528.616417910447761194,670,158,354173.00,451,67.31,7.95,0.10
15-May-2013,530.00,535.25,517.55,526.40,527.667987321711568938,1262,190,665917.00,540,42.79,17.70,-3.60
14-May-2013,531.35,534.05,521.15,526.80,529.407789855072463768,5520,237,2922331.00,4704,85.22,12.90,-4.55
13-May-2013,530.05,548.50,530.05,537.40,541.343405030158188232,35148,1129,19027138.00,24036,68.39,18.45,7.35
11-May-2013,528.00,538.00,528.00,534.45,534.036585365853658536,246,42,131373.00,163,66.26,10.00,6.45
10-May-2013,520.00,531.00,520.00,529.45,526.398837209302325581,2580,146,1358109.00,1915,74.22,11.00,9.45
9-May-2013,525.00,525.00,516.00,519.80,519.522593320235756385,1018,85,528874.00,587,57.66,9.00,-5.20
8-May-2013,517.30,521.75,512.75,519.05,516.671875000000000000,2304,163,1190412.00,1410,61.20,9.00,1.75
7-May-2013,512.50,519.00,508.95,515.30,512.595571678759069301,7994,344,4097689.00,4233,52.95,10.05,2.80
6-May-2013,516.85,517.75,509.00,513.45,514.817189151109545614,2839,123,1461566.00,2008,70.73,8.75,-3.40
3-May-2013,523.00,525.00,513.00,514.55,515.961269841269841269,1575,111,812639.00,1175,74.60,12.00,-8.45
2-May-2013,524.90,525.10,517.00,520.00,520.226137736608940797,4966,120,2583443.00,4422,89.05,8.10,-4.90
30-April-2013,525.90,530.35,511.55,520.05,520.275230745952489030,6609,263,3438499.00,5322,80.53,18.80,-5.85
29-April-2013,514.50,529.30,512.45,520.10,520.734842113311415245,13079,695,6810691.00,9825,75.12,16.85,5.60
26-April-2013,537.75,539.50,504.00,508.15,512.477583097139912393,7762,624,3977851.00,3943,50.80,35.50,-29.60
25-April-2013,553.20,553.30,530.00,536.40,542.832039520112914608,4251,640,2307579.00,2722,64.03,23.30,-16.80
23-April-2013,540.00,575.00,524.95,552.45,542.623274161735700197,16224,2093,8803520.00,8947,55.15,50.05,12.45
22-April-2013,535.00,550.00,535.00,544.95,545.107279693486590038,1566,175,853638.00,1140,72.80,15.00,9.95
18-April-2013,549.50,551.95,543.90,549.10,546.283091787439613526,1035,94,565403.00,751,72.56,8.05,-0.40
17-April-2013,541.00,549.90,537.00,546.90,542.212875536480686695,1165,136,631678.00,584,50.13,12.90,5.90
16-April-2013,540.00,549.00,527.95,542.75,536.848083941605839416,2192,203,1176771.00,1482,67.61,21.05,2.75
15-April-2013,545.00,545.00,526.00,533.45,532.533607681755829903,729,107,388217.00,347,47.60,19.00,-11.55
12-April-2013,541.00,543.00,516.10,532.65,535.260031192400396994,14106,297,7550378.00,13301,94.29,26.90,-8.35
11-April-2013,542.65,548.00,531.00,539.65,543.024298425735797399,2922,654,1586717.00,1576,53.94,17.00,-3.00
10-April-2013,545.00,552.00,520.00,537.90,535.270695784662265109,1969,386,1053948.00,729,37.02,32.00,-7.10
9-April-2013,540.00,552.00,536.40,540.40,542.352337514253135689,3508,259,1902572.00,2500,71.27,15.60,0.40
8-April-2013,545.00,548.00,531.85,534.85,539.028753993610223642,626,132,337432.00,327,52.24,16.15,-10.15
5-April-2013,542.55,547.95,535.00,545.75,540.459005376344086021,1488,208,804203.00,944,63.44,12.95,3.20
4-April-2013,547.10,553.80,540.20,541.40,545.137254901960784313,1275,150,695050.00,812,63.69,13.60,-5.70
3-April-2013,550.00,555.85,546.00,547.10,552.004369538077403245,1602,202,884311.00,950,59.30,9.85,-2.90
2-April-2013,545.00,554.50,540.00,546.00,548.230835672640898294,4631,199,2538857.00,3383,73.05,14.50,1.00
1-April-2013,550.00,550.00,540.25,542.95,544.612200435729847494,459,79,249977.00,234,50.98,9.75,-7.05
28-March-2013,548.00,549.00,532.85,541.65,543.886549707602339181,855,248,465023.00,395,46.20,16.15,-6.35
26-March-2013,535.10,551.70,535.10,544.15,547.990767045454545454,1408,185,771571.00,1114,79.12,16.60,9.05
25-March-2013,521.00,544.40,520.60,535.10,537.488355167394468704,2748,405,1477018.00,708,25.76,23.80,14.10
22-March-2013,516.00,524.00,516.00,519.65,520.000000000000000000,1164,235,605280.00,555,47.68,8.00,3.65
21-March-2013,535.05,539.95,513.00,517.00,521.575410074031064015,6889,506,3593133.00,4571,66.35,26.95,-18.05
20-March-2013,560.00,560.00,538.00,539.25,546.972972972972972972,2035,200,1113090.00,1553,76.31,22.00,-20.75
19-March-2013,565.10,568.50,558.00,560.75,561.832967032967032967,455,90,255634.00,314,69.01,10.50,-4.35
18-March-2013,565.30,570.00,560.15,565.85,564.897435897435897435,663,144,374527.00,266,40.12,9.85,0.55
15-March-2013,573.00,576.00,565.60,569.90,570.678593460826650215,1621,140,925070.00,1196,73.78,10.40,-3.10
14-March-2013,568.00,577.00,556.65,574.95,565.910774746066520613,5021,429,2841438.00,3198,63.69,20.35,6.95
13-March-2013,569.50,574.85,563.00,570.10,566.857105193778012127,3793,530,2150089.00,2341,61.72,11.85,0.60
12-March-2013,576.85,579.85,566.50,569.45,574.410197869101978691,1314,223,754775.00,555,42.24,13.35,-7.40
11-March-2013,576.70,584.95,571.10,576.30,579.025282767797737857,3006,332,1740550.00,1169,38.89,13.85,-0.40
8-March-2013,573.00,584.80,568.00,575.80,577.493459302325581395,9632,664,5562417.00,5073,52.67,16.80,2.80
7-March-2013,568.00,573.00,562.10,570.50,568.432790944464096215,5654,385,3213919.00,2210,39.09,10.90,2.50
6-March-2013,550.00,572.25,550.00,566.00,565.383202099737532808,3048,431,1723288.00,1134,37.20,22.25,16.00
5-March-2013,545.00,557.35,545.00,554.25,551.354105263157894736,2375,193,1309466.00,1442,60.72,12.35,9.25
4-March-2013,541.10,546.85,517.00,541.65,536.516961438097999420,3449,585,1850447.00,1307,37.90,29.85,0.55
1-March-2013,556.50,564.80,539.00,542.10,550.408009066868152625,2647,365,1456930.00,1548,58.48,25.80,-14.40
28-February-2013,555.00,560.00,546.00,550.45,553.593486127864897466,1658,316,917858.00,1034,62.36,14.00,-4.55
27-February-2013,565.65,565.85,544.85,555.00,557.233485242131266237,23479,435,13083285.00,21185,90.23,21.00,-10.65
26-February-2013,566.30,569.00,555.65,563.90,560.716107979827944230,10113,330,5670522.00,8274,81.82,13.35,-2.40
25-February-2013,563.30,576.35,561.00,563.35,567.467063057424503207,12782,812,7253364.00,2836,22.19,15.35,0.05
22-February-2013,544.70,563.70,537.55,555.55,551.940569181187523897,36614,1580,20208752.00,25898,70.73,26.15,10.85
21-February-2013,550.00,550.00,540.10,540.80,542.706238361266294227,2148,190,1165733.00,758,35.29,9.90,-9.20
20-February-2013,531.10,573.50,526.00,549.95,555.099022602321319486,16370,1065,9086971.00,6837,41.77,47.50,18.85
19-February-2013,528.25,537.80,528.00,531.00,531.555425904317386231,857,78,455543.00,590,68.84,9.80,2.75
18-February-2013,528.00,532.00,519.55,528.90,526.864959254947613504,1718,114,905154.00,1162,67.64,12.45,0.90
15-February-2013,530.60,538.00,522.05,526.80,527.581991317742613079,7141,328,3767463.00,4916,68.84,15.95,-3.80
14-February-2013,536.15,545.00,523.00,535.05,532.022418879056047197,1695,315,901778.00,518,30.56,22.00,-1.10
13-February-2013,543.00,551.95,530.15,535.00,541.521324354657687991,7128,1229,3859964.00,3513,49.28,21.80,-8.00
12-February-2013,535.00,545.40,529.00,542.45,534.311176628249798981,3731,578,1993515.00,2007,53.79,16.40,7.45
11-February-2013,531.50,543.00,525.00,534.00,532.735245449531163816,1813,283,965849.00,1083,59.74,18.00,2.50
8-February-2013,525.25,532.00,520.00,530.55,527.993670886075949367,3634,374,1918729.00,2555,70.31,12.00,5.30
7-February-2013,529.30,531.00,519.10,522.85,525.266103484688489968,1894,206,994854.00,981,51.80,11.90,-6.45
6-February-2013,530.00,535.60,520.60,531.45,530.113693901035673187,4345,500,2303344.00,3172,73.00,15.00,1.45
5-February-2013,538.65,539.20,525.20,527.95,530.511779041429731925,2462,434,1306120.00,1699,69.01,14.00,-10.70
4-February-2013,538.00,548.00,530.60,536.95,538.854460093896713615,2130,173,1147760.00,908,42.63,17.40,-1.05
1-February-2013,550.00,550.00,535.00,536.20,543.117992424242424242,5280,334,2867663.00,3577,67.75,15.00,-13.80
31-January-2013,565.00,573.00,542.65,549.75,558.757505003335557038,11992,889,6700620.00,4065,33.90,30.35,-15.25
30-January-2013,540.00,563.05,535.10,559.15,553.689575378919356704,8643,636,4785539.00,3859,44.65,27.95,19.15
29-January-2013,533.30,543.80,530.00,539.15,538.914528804312528414,15397,665,8297667.00,9458,61.43,13.80,5.85
28-January-2013,566.00,570.00,518.00,524.15,530.531915667030170846,27510,1667,14594933.00,10574,38.44,52.00,-41.85
25-January-2013,561.00,568.70,558.75,562.05,561.763882479618520227,6501,317,3652027.00,4234,65.13,9.95,1.05
24-January-2013,579.20,585.50,556.90,561.95,570.627029608404966571,6282,348,3584679.00,4210,67.02,28.60,-17.25
23-January-2013,576.90,589.50,572.05,578.75,581.633656149120066645,9603,692,5585428.00,5039,52.47,17.45,1.85
22-January-2013,563.20,580.80,555.55,572.95,572.951286315171671720,10223,1123,5857281.00,5987,58.56,25.25,9.75
21-January-2013,578.85,578.85,560.00,568.40,568.045423262216104611,2906,195,1650740.00,1325,45.60,18.85,-10.45
18-January-2013,577.90,580.00,572.00,574.75,576.988410195509225660,45471,361,26236240.00,43324,95.28,8.00,-3.15
17-January-2013,568.60,575.50,568.60,573.05,572.172777940745086535,10227,909,5851611.00,5389,52.69,6.90,4.45
16-January-2013,550.00,568.70,550.00,564.05,560.160334346504559270,14476,994,8108881.00,6131,42.35,18.70,14.05
15-January-2013,545.00,556.85,544.50,554.65,551.254214075010535187,9492,563,5232505.00,6289,66.26,12.35,9.65
14-January-2013,547.00,549.40,535.00,543.85,541.894930614556782781,3531,245,1913431.00,1802,51.03,14.40,-3.15
11-January-2013,535.00,549.70,530.10,537.65,541.276532137518684603,14718,887,7966508.00,6040,41.04,19.60,2.65
10-January-2013,535.00,538.00,526.15,531.50,531.210017074558907228,1757,260,933336.00,1189,67.67,11.85,-3.50
9-January-2013,532.00,537.95,525.25,534.70,535.462794828777262409,20266,473,10851689.00,18899,93.25,12.70,2.70
8-January-2013,534.40,534.40,525.00,527.60,528.044767090139140955,1653,202,872858.00,1000,60.50,9.40,-6.80
7-January-2013,533.70,539.00,526.45,532.85,535.186276642018268812,9196,678,4921573.00,6176,67.16,12.55,-0.85
4-January-2013,530.95,538.95,507.95,535.85,534.202355072463768115,5520,283,2948797.00,2534,45.91,31.00,4.90
3-January-2013,524.05,542.95,521.05,532.50,533.716814159292035398,8814,785,4704180.00,2801,31.78,21.90,8.45
2-January-2013,517.95,530.00,514.00,524.60,526.458622232162827108,8942,268,4707593.00,6437,71.99,16.00,6.65
1-January-2013,515.00,521.00,512.00,517.20,517.265202702702702702,3552,296,1837326.00,2279,64.16,9.00,2.20
31-December-2012,517.40,517.40,510.05,511.95,513.431451612903225806,1488,107,763986.00,838,56.32,7.35,-5.45
28-December-2012,514.95,515.90,510.00,514.30,513.221260815822002472,3236,154,1660784.00,2293,70.86,5.90,-0.65
27-December-2012,515.95,515.95,509.95,513.25,513.550901864873127483,3271,187,1679825.00,2287,69.92,6.00,-2.70
26-December-2012,518.00,522.00,507.95,511.85,514.343135548982077605,5747,268,2955930.00,4044,70.37,14.05,-6.15
24-December-2012,522.25,530.00,511.05,514.00,519.086520634484652887,14563,604,7559457.00,6746,46.32,18.95,-8.25
21-December-2012,504.00,530.00,500.00,522.05,503.802905172761178993,893372,6011,450083409.00,740913,82.93,30.00,18.05
20-December-2012,499.00,507.90,498.05,500.60,501.357996257377285159,6947,1254,3482934.00,4238,61.00,9.85,1.60
19-December-2012,495.00,499.40,488.00,490.90,490.165308278620481473,106008,530,51961444.00,102892,97.06,11.40,-4.10
18-December-2012,490.00,495.00,488.00,491.55,490.022676048056758716,102046,270,50004854.00,100886,98.86,7.00,1.55
17-December-2012,497.00,508.00,478.05,481.80,493.409352683713430085,4341,508,2141890.00,1830,42.16,29.95,-15.20
14-December-2012,493.95,499.00,488.00,491.00,493.879444217409072333,2447,509,1208523.00,1490,60.89,11.00,-2.95
13-December-2012,485.00,505.00,484.90,492.60,496.280697805289814293,8885,1286,4409454.00,5293,59.57,20.10,7.60
12-December-2012,482.40,489.00,480.00,483.65,484.236141906873614190,1804,294,873562.00,1054,58.43,9.00,1.25
11-December-2012,490.00,497.50,476.00,477.45,481.688824662813102119,3114,577,1499979.00,2528,81.18,21.50,-12.55
10-December-2012,491.45,492.00,486.45,489.65,489.479545454545454545,3520,586,1722968.00,2866,81.42,5.55,-1.80
7-December-2012,496.40,497.90,489.00,491.45,491.962949101796407185,5344,822,2629050.00,3395,63.53,8.90,-4.95
6-December-2012,494.95,495.00,483.00,490.10,489.900616860863605209,1459,417,714765.00,903,61.89,12.00,-4.85
5-December-2012,501.00,501.00,486.00,490.35,493.551856594110115236,1562,255,770928.00,1145,73.30,15.00,-10.65
4-December-2012,506.00,508.85,500.00,504.95,504.526254180602006688,5980,215,3017067.00,4309,72.06,8.85,-1.05
3-December-2012,485.00,514.50,485.00,500.20,500.904144727960037802,14814,1249,7420394.00,8045,54.31,29.50,15.20
30-November-2012,482.45,482.45,475.00,478.90,477.718369507676019057,1889,326,902410.00,1381,73.11,7.45,-3.55
29-November-2012,480.00,484.85,475.05,476.20,481.017633410672853828,2155,167,1036593.00,1349,62.60,9.80,-3.80
27-November-2012,483.95,483.95,478.05,478.85,480.832219747587230883,1347,79,647681.00,929,68.97,5.90,-5.10
26-November-2012,471.00,484.00,461.50,480.25,478.018553519768563162,77775,198,37177893.00,76963,98.96,22.50,9.25
23-November-2012,477.40,477.45,475.00,475.90,475.019279507603186097,198864,111,94464234.00,198299,99.72,2.45,-1.50
22-November-2012,472.20,482.00,468.15,475.05,474.209363295880149812,2670,232,1266139.00,1773,66.40,13.85,2.85
21-November-2012,477.00,479.00,470.05,472.05,474.370091896407685881,1197,118,567821.00,708,59.15,8.95,-4.95
20-November-2012,478.00,479.00,471.50,475.25,473.787191011235955056,4450,660,2108353.00,3107,69.82,7.50,-2.75
19-November-2012,479.95,481.00,471.00,474.60,476.755083996463306808,1131,362,539210.00,814,71.97,10.00,-5.35
16-November-2012,477.75,483.80,470.15,475.60,477.419842312746386333,3044,697,1453266.00,2335,76.71,13.65,-2.15
15-November-2012,480.00,484.80,476.00,477.70,479.524253731343283582,1072,148,514050.00,946,88.25,8.80,-2.30
13-November-2012,490.15,490.15,477.00,480.40,481.104850563449289563,2041,231,981935.00,1150,56.34,13.15,-9.75
12-November-2012,482.40,487.00,476.00,483.25,481.400256986829424991,3113,783,1498599.00,1699,54.58,11.00,0.85
9-November-2012,486.90,486.90,472.10,476.80,479.622068349341076613,4477,574,2147268.00,2343,52.33,14.80,-10.10
8-November-2012,480.00,487.80,479.00,486.50,484.515192135835567470,2238,153,1084345.00,1638,73.19,8.80,6.50
7-November-2012,480.00,489.00,480.00,483.40,484.841507177033492822,6688,382,3242620.00,4657,69.63,9.00,3.40
6-November-2012,481.50,495.00,475.10,481.50,489.970547373328119192,2063619,1967,1011112531.00,2039727,98.84,19.90,0.00
5-November-2012,474.60,484.00,472.50,481.50,479.536283672347443650,3638,700,1744553.00,2178,59.87,11.50,6.90
2-November-2012,462.20,478.80,462.20,477.20,476.925663716814159292,2260,547,1077852.00,1625,71.90,16.60,15.00
1-November-2012,479.00,479.00,472.10,474.75,475.913294797687861271,1384,210,658664.00,507,36.63,6.90,-4.25
31-October-2012,476.75,479.90,470.20,478.00,476.514067841178017354,7606,785,3624366.00,4243,55.78,9.70,1.25
30-October-2012,461.65,472.00,450.00,468.65,466.529315004112325226,8511,840,3970631.00,4744,55.74,22.00,7.00
29-October-2012,471.00,471.80,453.40,459.95,464.936514043863024240,2599,226,1208370.00,2044,78.65,18.40,-11.05
26-October-2012,476.80,476.80,467.00,470.30,469.547779076563413208,6844,857,3213585.00,4274,62.45,9.80,-6.50
25-October-2012,464.90,477.00,464.85,474.55,472.466868670759907503,12541,416,5925207.00,5823,46.43,12.15,9.65
23-October-2012,471.00,484.00,464.00,466.65,475.102755751982321591,30772,1522,14619862.00,7146,23.22,20.00,-4.35
22-October-2012,466.25,475.00,455.00,469.80,465.456845393024466423,19210,1254,8941426.00,6404,33.34,20.00,3.55
19-October-2012,441.90,476.00,441.90,465.10,463.043847882514851140,172209,7374,79740318.00,43058,25.00,34.10,23.20
18-October-2012,431.50,431.50,424.00,427.65,427.758816120906801007,3176,146,1358562.00,1801,56.71,7.50,-3.85
17-October-2012,433.00,437.55,416.00,424.60,430.022064832470716426,11013,562,4735833.00,6161,55.94,21.55,-8.40
16-October-2012,434.90,437.95,430.00,434.75,434.496682883679787704,4522,294,1964794.00,3939,87.11,7.95,-0.15
15-October-2012,428.30,434.80,425.00,434.40,431.459219858156028368,1128,155,486686.00,807,71.54,9.80,6.10
12-October-2012,423.90,429.00,423.00,426.80,425.649631190727081138,3796,138,1615766.00,3284,86.51,6.00,2.90
11-October-2012,424.70,426.40,415.00,423.20,422.026768303492288601,5641,611,2380653.00,3098,54.92,11.40,-1.50
10-October-2012,428.85,428.85,408.60,423.40,418.097046413502109704,3081,846,1288157.00,1713,55.60,20.25,-5.45
9-October-2012,430.00,433.95,426.00,428.85,429.525036460865337870,2057,297,883533.00,1071,52.07,7.95,-1.15
8-October-2012,429.95,434.90,418.90,427.90,429.955882352941176470,1156,184,497029.00,677,58.56,16.00,-2.05
5-October-2012,433.50,439.90,418.10,426.70,425.609339919173776380,2227,142,947832.00,1841,82.67,21.80,-6.80
4-October-2012,437.75,442.00,429.15,432.55,436.099535080304311073,4732,510,2063623.00,2739,57.88,12.85,-5.20
3-October-2012,437.00,443.10,433.65,439.00,439.261165245635403978,9852,1200,4327601.00,6167,62.60,9.45,2.00
1-October-2012,426.70,438.25,424.60,432.95,433.152199242644916982,6866,1065,2974023.00,3436,50.04,13.65,6.25
28-September-2012,421.95,430.00,419.00,427.35,424.639068406291915620,8201,495,3482465.00,5481,66.83,11.00,5.40
27-September-2012,415.00,415.00,411.75,413.70,412.727272727272727272,396,31,163440.00,342,86.36,3.25,-1.30
26-September-2012,418.00,419.50,410.50,411.05,413.322822822822822822,666,50,275273.00,401,60.21,9.00,-6.95
25-September-2012,419.90,421.85,412.05,418.90,417.991869918699186991,1230,126,514130.00,464,37.72,9.80,-1.00
24-September-2012,411.10,424.00,404.15,419.90,415.249760765550239234,4180,270,1735744.00,2252,53.88,19.85,8.80
21-September-2012,415.00,425.00,409.10,412.50,416.632591093117408906,1976,179,823266.00,852,43.12,15.90,-2.50
20-September-2012,410.00,419.80,405.00,409.20,410.241051454138702460,1788,110,733511.00,1240,69.35,14.80,-0.80
18-September-2012,412.60,419.95,411.20,413.85,414.687214611872146118,3066,178,1271431.00,2144,69.93,8.75,1.25
17-September-2012,421.00,421.00,415.55,420.05,419.408183146614710180,6159,234,2583135.00,4332,70.34,5.45,-0.95
14-September-2012,425.00,427.00,415.00,418.35,419.282384867108308723,12529,316,5253189.00,8791,70.17,12.00,-6.65
13-September-2012,419.70,424.40,414.00,422.30,420.367618139562600560,16781,426,7054189.00,12152,72.42,10.40,2.60
12-September-2012,403.00,419.30,403.00,416.65,412.669799081314211578,28519,849,11768930.00,15597,54.69,16.30,13.65
11-September-2012,398.35,406.90,386.50,401.70,399.411281607953317484,9254,271,3696152.00,6165,66.62,20.40,3.35
10-September-2012,386.10,395.00,385.00,389.00,389.779403794037940379,1845,120,719143.00,1325,71.82,10.00,2.90
8-September-2012,391.05,395.00,391.05,393.45,393.415730337078651685,178,13,70028.00,86,48.31,3.95,2.40
7-September-2012,397.00,397.00,391.55,395.00,395.065198237885462555,2270,74,896798.00,1676,73.83,5.45,-2.00
6-September-2012,381.00,395.00,366.10,393.65,384.316051618745755037,4417,185,1697524.00,2934,66.43,28.90,12.65
5-September-2012,385.00,388.00,375.00,382.70,383.324195906432748538,2736,127,1048775.00,1790,65.42,13.00,-2.30
4-September-2012,383.20,387.95,383.00,383.20,383.423841059602649006,151,39,57897.00,80,52.98,4.95,0.00
3-September-2012,380.00,386.95,377.00,386.80,381.413934426229508196,732,51,279195.00,351,47.95,9.95,6.80
31-August-2012,392.95,392.95,376.00,382.75,382.769230769230769230,1495,126,572240.00,1125,75.25,16.95,-10.20
30-August-2012,390.00,394.15,382.70,389.00,389.920089410449846325,3579,234,1395524.00,1280,35.76,11.45,-1.00
29-August-2012,382.00,395.95,379.00,385.65,384.556509549675836691,17121,177,6583992.00,15574,90.96,16.95,3.65
28-August-2012,377.95,379.90,374.00,378.10,377.335849056603773584,1325,96,499970.00,600,45.28,5.90,0.15
27-August-2012,376.00,383.50,372.00,379.00,376.747306562193927522,2042,161,769318.00,1008,49.36,11.50,3.00
24-August-2012,381.95,381.95,374.00,376.40,376.646830530401034928,773,69,291148.00,462,59.77,7.95,-5.55
23-August-2012,383.70,384.00,376.60,380.25,381.243167089320935474,3549,134,1353032.00,2213,62.36,7.40,-3.45
22-August-2012,387.60,392.00,371.55,380.25,380.529421119592875318,6288,257,2392769.00,2499,39.74,20.45,-7.35
21-August-2012,386.65,397.85,386.65,387.60,393.295074559421599638,2213,102,870362.00,1354,61.18,11.20,0.95
17-August-2012,397.20,404.20,392.05,399.70,400.534421992481203007,8512,194,3409349.00,5531,64.98,12.15,2.50
16-August-2012,385.05,398.95,382.95,396.45,391.551629416905980771,24027,403,9407811.00,20015,83.30,16.00,11.40
14-August-2012,382.00,385.00,380.00,384.05,383.408996318232751720,6247,103,2395156.00,3284,52.57,5.00,2.05
